"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","StateCode2","NetworkName","NetworkId","NetworkURL","RowNumber","MarketCoverage","DentalOnly"
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN001","mdwise.org/marketplace/findadoctor","13",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN002","mdwise.org/marketplace/findadoctor","14",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN003","mdwise.org/marketplace/findadoctor","15",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN004","mdwise.org/marketplace/findadoctor","16",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN005","mdwise.org/marketplace/findadoctor","17",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN006","mdwise.org/marketplace/findadoctor","18",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN007","mdwise.org/marketplace/findadoctor","19",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN008","mdwise.org/marketplace/findadoctor","20",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN009","mdwise.org/marketplace/findadoctor","21",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN010","mdwise.org/marketplace/findadoctor","22",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN011","mdwise.org/marketplace/findadoctor","23",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN012","mdwise.org/marketplace/findadoctor","24",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN013","mdwise.org/marketplace/findadoctor","25",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN014","mdwise.org/marketplace/findadoctor","26",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN015","mdwise.org/marketplace/findadoctor","27",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN016","mdwise.org/marketplace/findadoctor","28",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN017","mdwise.org/marketplace/findadoctor","29",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN018","mdwise.org/marketplace/findadoctor","30",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN019","mdwise.org/marketplace/findadoctor","31",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN020","mdwise.org/marketplace/findadoctor","32",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN021","mdwise.org/marketplace/findadoctor","33",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN022","mdwise.org/marketplace/findadoctor","34",,
"2014","IN","85320","HIOS","7","2014-01-21 08:29:49","85320","IN","MDwise","INN023","mdwise.org/marketplace/findadoctor","35",,
"2014","IN","91920","HIOS","6","2014-01-17 09:36:20","91920","IN","Dentegra Dental PPO","INN001","http://www.dentegra.com/find-a-dentist","13",,
"2014","LA","18575","HIOS","4","2014-01-21 08:29:49","18575","LA","ACB","LAN001","http://www.alwayscarebenefits.com/comm/providers/LADentalProviderDirectory.pdf","13",,
"2014","LA","18802","HIOS","8","2014-01-21 08:29:49","18802","LA","Delta Dental PPO","LAN001","http://www.deltadentalins.com/find-a-dentist/","13",,
"2014","LA","19636","HIOS","8","2014-01-21 08:29:49","19636","LA","HMO Louisiana HMOPOS Vision Dental","LAN005","http://www.bcbsla.com/hmopos-medical-vision-dental","13",,
"2014","LA","19636","HIOS","8","2014-01-21 08:29:49","19636","LA","Blue Connect Vision Dental","LAN006","http://www.bcbsla.com/blueconnect-medical-vision-dental","14",,
"2014","LA","19636","HIOS","8","2014-01-21 08:29:49","19636","LA","Community Blue Vision Dental","LAN007","http://www.bcbsla.com/communityblue-medical-vision-dental","15",,
"2014","LA","42544","HIOS","5","2014-01-17 09:36:20","42544","LA","Dentegra Dental PPO","LAN001","http://www.dentegra.com/find-a-dentist","13",,
"2014","LA","44965","HIOS","8","2014-01-21 08:29:49","44965","LA","New Olreans HMOx","LAN001","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=802","13",,
"2014","LA","44965","HIOS","8","2014-01-21 08:29:49","44965","LA","Humana ChoiceCare Network PPO","LAN002","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=124","14",,
"2014","LA","44965","HIOS","8","2014-01-21 08:29:49","44965","LA","Humana Dental PPO Traditional Preferred","LAN003","https://www.humana.com/finder/search?customerID=1085&pfpkey=317","15",,
"2014","LA","67202","HIOS","9","2014-01-15 07:08:32","67202","LA","POS Network","LAN005","http://www.mylahc.org/members","13",,
"2014","LA","67202","HIOS","9","2014-01-15 07:08:32","67202","LA","HMO New Orleans Area","LAN001","http://www.mylahc.org/members","14",,
"2014","LA","67202","HIOS","9","2014-01-15 07:08:32","67202","LA","HMO Baton Rouge Area","LAN002","http://www.mylahc.org/members","15",,
"2014","LA","67202","HIOS","9","2014-01-15 07:08:32","67202","LA","HMO Lafayette Area","LAN003","http://www.mylahc.org/members","16",,
"2014","LA","67202","HIOS","9","2014-01-15 07:08:32","67202","LA","HMO Shreveport Area","LAN004","http://www.mylahc.org/members","17",,
"2014","LA","67243","HIOS","9","2014-01-21 08:29:49","67243","LA","Vantage Tier 1 Network","LAN001","http://www.vhpla.com/marketplace/","13",,
"2014","LA","75409","HIOS","1","2013-06-05 12:49:14","75409","LA","EHB Basic Dental Plan (Low)","LAN001","https://www.metlife.com/dental","13",,
"2014","LA","75409","HIOS","1","2013-06-05 12:49:14","75409","LA","EHB Enhanced Dental Plan (High)","LAN002","https://www.metlife.com/dental","14",,
"2014","LA","75409","HIOS","1","2013-06-05 12:49:14","75409","LA","Family Basic Dental Plan (Low)","LAN003","https://www.metlife.com/dental","15",,
"2014","LA","75409","HIOS","1","2013-06-05 12:49:14","75409","LA","Family Enhanced Dental Plan (High)","LAN004","https://www.metlife.com/dental","16",,
"2014","LA","78461","HIOS","8","2014-01-21 08:29:49","78461","LA","DenteMax","LAN001","http://www2.dentemax.com/","13",,
"2014","LA","86868","HIOS","4","2013-08-30 07:44:10","86868","LA","Lincoln Dental Connect","LAN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","LA","DentalGuard Preferred","LAN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","LA","Preferred Care PPO Vision Dental","LAN001","http://www.bcbsla.com/ppo-medical-vision-dental","13",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","LA","United Concordia Dental","LAN002","http://www.bcbsla.com/uc-dental","14",,
"2014","MI","11083","HIOS","3","2013-10-16 16:52:58","11083","MI","EHB Basic Dental Plan (Low)","MIN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2","13",,
"2014","MI","11083","HIOS","3","2013-10-16 16:52:58","11083","MI","EHB Enhanced Dental Plan (High)","MIN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2","14",,
"2014","MI","11083","HIOS","3","2013-10-16 16:52:58","11083","MI","Family Basic Dental Plan (Low)","MIN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2","15",,
"2014","MI","11083","HIOS","3","2013-10-16 16:52:58","11083","MI","Family Enhanced Dental Plan (High)","MIN004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2","16",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","MO","CONNECTION Dental through PPO USA","MON001","http://www.ppousa.com/patients/index.html","13",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","MO","DenteMax","MON002","http://www2.dentemax.com/","14",,
"2014","MO","30613","HIOS","5","2014-01-16 07:24:04","30613","MO","Humana Dental PPO/Traditional Preferred","MON001","https://www.humana.com/finder/search?customerID=1085&pfpkey=317","13",,
"2014","MO","32753","HIOS","16","2014-03-19 07:06:49","32753","MO","Pathway X","MON001","https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs","13",,
"2014","MO","32753","HIOS","16","2014-03-19 07:06:49","32753","MO","Blue Preferred","MON002","https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs","14",,
"2014","MO","32753","HIOS","16","2014-03-19 07:06:49","32753","MO","Pathway X (with dental)","MON003","https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs","15",,
"2014","MO","32753","HIOS","16","2014-03-19 07:06:49","32753","MO","Blue Preferred (with dental)","MON004","https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs","16",,
"2014","MO","32753","HIOS","16","2014-03-19 07:06:49","32753","MO","Dental Prime","MON005","www.anthem.com","17",,
"2014","MO","32904","HIOS","2","2013-07-01 22:22:31","32904","MO","Advantica Dental Benefits Inc.","MON001","www.advanticabenefits.com","13",,
"2014","MO","34762","HIOS","6","2014-01-16 07:24:04","34762","MO","Preferred Care Blue","MON001","http://www.bluekc.com/ExchangeNetwork","13",,
"2014","MO","34762","HIOS","6","2014-01-16 07:24:04","34762","MO","BlueSelect","MON002","http://www.bluekc.com/ExchangeNetwork","14",,
"2014","MO","39371","HIOS","5","2013-09-11 07:49:18","39371","MO","First Commonwealth","MON001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","MO","Delta Dental Premier","MON001","https://www.deltadentalmo.com/Subscribers/Provider_search?PlanType=Premier","13",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","MO","Delta Dental PPO","MON002","https://www.deltadentalmo.com/Subscribers/Provider_search?PlanType=PPO","14",,
"2014","MO","44240","HIOS","8","2013-11-26 13:14:08","44240","MO","PPO Exchange","MON001","http://ks.coventryproviders.com","13",,
"2014","MO","44527","HIOS","7","2014-01-21 08:29:49","44527","MO","PPO Network","MON001","http://MOSL.coventryproviders.com","13",,
"2014","MO","44527","HIOS","7","2014-01-21 08:29:49","44527","MO","Carelink from Coventry Network","MON002","http://MOSL.coventryproviders.com","14",,
"2014","MO","48616","HIOS","1","2013-06-04 08:25:28","48616","MO","Ameritas PPO Dental Network","MON001","www.ameritasgroup.com","13",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","MO","DentalGuard Preferred","MON001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2014","MO","59976","HIOS","1","2013-06-06 10:50:48","59976","MO","Lincoln Dental Connect","MON001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13",,
"2014","MO","68396","HIOS","7","2013-10-15 07:27:56","68396","MO","EHB Basic Dental Plan (Low)","MON001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2","13",,
"2014","MO","68396","HIOS","7","2013-10-15 07:27:56","68396","MO","EHB Enhanced Dental Plan (High)","MON002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2","14",,
"2014","MO","68396","HIOS","7","2013-10-15 07:27:56","68396","MO","Family Basic Dental Plan (Low)","MON003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2","15",,
"2014","MO","68396","HIOS","7","2013-10-15 07:27:56","68396","MO","Family Enhanced Dental Plan (High)","MON004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2","16",,
"2014","MO","86182","HIOS","1","2013-06-06 10:50:48","86182","MO","Ameritas PPO Dental Network","MON001","www.standard.com","13",,
"2014","MS","11324","HIOS","8","2014-01-21 08:29:49","11324","MS","DenteMax","MSN001","http://www2.dentemax.com/","13",,
"2014","MS","46300","HIOS","4","2014-01-21 08:29:49","46300","MS","ACB","MSN001","http://www.alwayscarebenefits.com/comm/providers/MSDentalProviderDirectory.pdf","13",,
"2014","MS","48963","HIOS","10","2014-03-19 07:06:49","48963","MS","Jackson PPOx","MSN001","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=807","13",,
"2014","MS","48963","HIOS","10","2014-03-19 07:06:49","48963","MS","Memphis PPOx","MSN002","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=810","14",,
"2014","MS","48963","HIOS","10","2014-03-19 07:06:49","48963","MS","Humana Dental PPO Traditional Preferred","MSN003","https://www.humana.com/finder/search?customerID=1085&pfpkey=317","15",,
"2014","MS","48963","HIOS","10","2014-03-19 07:06:49","48963","MS","Humana ChoiceCare Network PPO","MSN004","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=124","16",,
"2014","MS","49374","HIOS","8","2014-01-21 08:29:49","49374","MS","Delta Dental PPO","MSN001","http://www.deltadentalins.com/find-a-dentist/","13",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","MS","Dentegra Dental PPO","MSN001","http://www.dentegra.com/find-a-dentist","13",,
"2014","MS","94237","HIOS","4","2013-08-30 07:44:10","94237","MS","Ambetter from Magnolia Health Plan","MSN001","http://ambetter.magnoliahealthplan.com/findadoc","13",,
"2014","NC","11512","HIOS","9","2014-01-29 08:00:05","11512","NC","PPO","NCN001","http://www.bcbsnc.com/content/providersearch/index.htm","13",,
"2014","NC","11512","HIOS","9","2014-01-29 08:00:05","11512","NC","POS","NCN002","http://www.bcbsnc.com/content/providersearch/index.htm","14",,
"2014","NC","14125","HIOS","3","2013-08-01 12:48:00","14125","NC","Lincoln Dental Connect","NCN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13",,
"2014","NC","40411","HIOS","4","2013-07-31 07:05:07","40411","NC","OAP","NCN001","www.Cigna.com/ifp-providers","13",,
"2014","NC","40435","HIOS","6","2013-10-15 07:27:56","40435","NC","EHB Basic Dental Plan (Low)","NCN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","13",,
"2014","NC","40435","HIOS","6","2013-10-15 07:27:56","40435","NC","EHB Enhanced Dental Plan (High)","NCN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","14",,
"2014","NC","40435","HIOS","6","2013-10-15 07:27:56","40435","NC","Family Basic Dental Plan (Low)","NCN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","15",,
"2014","NC","40435","HIOS","6","2013-10-15 07:27:56","40435","NC","Family Enhanced Dental Plan (High)","NCN004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","16",,
"2014","NC","55440","HIOS","4","2013-09-17 16:07:07","55440","NC","DentalGuard Preferred","NCN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2014","NC","56346","HIOS","6","2013-10-15 07:27:56","56346","NC","Carelink Cornerstone Network","NCN001","http://nc.coventryproviders.com","13",,
"2014","NC","56346","HIOS","6","2013-10-15 07:27:56","56346","NC","Carelink CaroMont Network","NCN002","http://nc.coventryproviders.com","14",,
"2014","NC","56346","HIOS","6","2013-10-15 07:27:56","56346","NC","Carelink Carolinas HealthCare System Network","NCN003","http://nc.coventryproviders.com","15",,
"2014","IL","36096","SERFF","10","2014-01-22 11:51:12","36096","IL","PPO","ILN001","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1","13","Individual","No"
"2014","IL","36096","SERFF","10","2014-01-22 11:51:12","36096","IL","Blue Choice PPO","ILN002","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1","14","SHOP (Small Group)","No"
"2014","IL","36096","SERFF","10","2014-01-22 11:51:12","36096","IL","Blue Choice PPO","ILN002","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1","14","Individual","No"
"2014","IL","36096","SERFF","10","2014-01-22 11:51:12","36096","IL","Blue Precision HMO","ILN003","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1","15","SHOP (Small Group)","No"
"2014","IL","36096","SERFF","10","2014-01-22 11:51:12","36096","IL","Blue Precision HMO","ILN003","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1","15","Individual","No"
"2014","IL","46552","SERFF","1","2013-08-01 21:15:43","46552","IL","Renaissance Dental","ILN001","www.renaissancedental.com/Find-a-Dentist","13","SHOP (Small Group)","Yes"
"2014","IL","46552","SERFF","1","2013-08-01 21:15:43","46552","IL","Renaissance Dental","ILN001","www.renaissancedental.com/Find-a-Dentist","13","Individual","Yes"
"2014","IL","46552","SERFF","1","2013-08-01 21:15:43","46552","IL","Delta Dental","ILN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14","Individual","Yes"
"2014","IL","58288","SERFF","3","2013-09-02 14:52:56","58288","IL","NorthShore Complete Care HMOx","ILN001","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=729","13","Individual","No"
"2014","IL","58288","SERFF","3","2013-09-02 14:52:56","58288","IL","Chicago HMOx","ILN002","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=793","14","Individual","No"
"2014","IL","58288","SERFF","3","2013-09-02 14:52:56","58288","IL","Springfield HMOx","ILN003","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=797","15","Individual","No"
"2014","IL","58288","SERFF","3","2013-09-02 14:52:56","58288","IL","Rockford Peoria HMOx","ILN004","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=757","16","Individual","No"
"2014","IL","60600","SERFF","4","2013-09-19 10:34:04","60600","IL","Delta Dental PPO","ILN001","www.deltadentalilexchange.com/dentist-search","13","Individual","Yes"
"2014","IL","60600","SERFF","4","2013-09-19 10:34:04","60600","IL","Delta Dental PPO","ILN001","www.deltadentalilexchange.com/dentist-search","13","SHOP (Small Group)","Yes"
"2014","IL","68303","SERFF","4","2014-01-22 11:51:12","68303","IL","ChoicePOS","ILN001","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=385","13","Individual","No"
"2014","IL","68303","SERFF","3","2013-09-02 14:52:56","68303","IL","Humana Dental PPO/Traditional Peferred","ILN001","http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1085&pfpkey=317&provtype=6","13","Individual","Yes"
"2014","IL","68303","SERFF","4","2014-01-22 11:51:12","68303","IL","Humana Dental PPO/Traditional Preferred","ILN002","https://www.humana.com/finder/search?customerID=1085&pfpkey=317","13","Individual","Yes"
"2014","IL","72547","SERFF","6","2013-09-19 10:34:04","72547","IL","QHP PPO_OAMC_Chicago Illinois","ILN001","http://www.aetna.com/individuals-families-health-insurance/buy-insurance/exchange/il.html","13","Individual","No"
"2014","NC","56346","HIOS","6","2013-10-15 07:27:56","56346","NC","Carelink Duke Network","NCN004","http://nc.coventryproviders.com","16",,
"2014","NC","56346","HIOS","6","2013-10-15 07:27:56","56346","NC","CoventryOne Network","NCN005","http://nc.coventryproviders.com","17",,
"2014","NC","56891","HIOS","1","2013-06-07 09:05:04","56891","NC","Delta Dental","NCN001","http://www.deltadentalnc.com/Find-a-Dentist.aspx","13",,
"2014","NC","94482","HIOS","9","2014-01-21 08:29:49","94482","NC","DenteMax","NCN001","http://www2.dentemax.com/","13",,
"2014","ND","27882","HIOS","2","2013-09-25 08:49:23","27882","ND","Delta Dental PPO plus Premier","NDN001","www.deltadentalmn.org/findADentist","13",,
"2014","ND","33011","HIOS","2","2013-07-02 22:25:47","33011","ND","Ameritas PPO Dental Network","NDN001","www.standard.com","13",,
"2014","ND","33889","HIOS","6","2013-09-17 16:07:07","33889","ND","DentalGuard Preferred","NDN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2014","ND","37160","HIOS","6","2014-01-21 08:29:49","37160","ND","Preferred Blue PPO","NDN001","https://www.bcbsnd.com/doctor/","13",,
"2014","ND","40479","HIOS","1","2013-06-07 09:05:04","40479","ND","Lincoln Dental Connect","NDN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13",,
"2014","ND","73751","HIOS","4","2013-09-02 11:39:25","73751","ND","MHP Medica Essential","NDN001","www.medica.com/EssentialProviders","13",,
"2014","ND","73751","HIOS","4","2013-09-02 11:39:25","73751","ND","Medica Applause","NDN002","www.medica.com/ApplauseProviders","14",,
"2014","ND","75329","HIOS","8","2014-01-21 08:29:49","75329","ND","DenteMax","NDN001","http://www2.dentemax.com/","13",,
"2014","ND","89364","HIOS","5","2013-09-02 11:39:25","89364","ND","Sanford Health Plan North Dakota Network","NDN001","https://www.viiad.com/shp/provider_search_main.asp","13",,
"2014","ND","93236","HIOS","2","2013-07-01 08:34:30","93236","ND","Ameritas PPO Dental Network","NDN001","www.ameritasgroup.com","13",,
"2014","NJ","10191","HIOS","7","2014-05-02 13:10:05","10191","NJ","QualCare Regional HMO Network","NJN001","http://network-nj.healthrepublic.us/FindADoctor/FindADoctor_HRICoOpMain.aspx","13",,
"2014","NJ","40704","HIOS","2","2013-07-01 08:34:30","40704","NJ","Ameritas PPO Dental Network","NJN001","www.ameritasgroup.com","13",,
"2014","NJ","44811","HIOS","4","2013-09-02 11:39:25","44811","NJ","Managed DentalGuard","NJN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2014","NJ","48608","HIOS","8","2014-01-17 09:36:20","48608","NJ","Dentegra Dental PPO","NJN001","http://www.dentegra.com/find-a-dentist","13",,
"2014","NJ","51791","HIOS","2","2013-07-01 08:34:30","51791","NJ","Ameritas PPO Dental Network","NJN001","www.standard.com","13",,
"2014","NJ","53877","HIOS","6","2013-10-15 07:27:56","53877","NJ","EHB Basic Dental Plan (Low)","NJN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","13",,
"2014","NJ","53877","HIOS","6","2013-10-15 07:27:56","53877","NJ","EHB Enhanced Dental Plan (High)","NJN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","14",,
"2014","NJ","53877","HIOS","6","2013-10-15 07:27:56","53877","NJ","Family Basic Dental Plan (Low)","NJN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","15",,
"2014","NJ","53877","HIOS","6","2013-10-15 07:27:56","53877","NJ","Family Enhanced Dental Plan (High)","NJN004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","16",,
"2014","NJ","77606","HIOS","8","2014-01-21 08:29:49","77606","NJ","AmeriHealth HMO Inc","NJN001","www.amerihealth.com/ffm/directories2","13",,
"2014","NJ","77606","HIOS","8","2014-01-21 08:29:49","77606","NJ","AmeriHealth Value HMO","NJN002","www.amerihealth.com/ffm/directories2","14",,
"2014","NJ","79422","HIOS","6","2013-10-15 07:27:56","79422","NJ","EHB Basic Dental Plan (Low)","NJN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","13",,
"2014","NJ","79422","HIOS","6","2013-10-15 07:27:56","79422","NJ","EHB Enhanced Dental Plan (High)","NJN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","14",,
"2014","NJ","79422","HIOS","6","2013-10-15 07:27:56","79422","NJ","Family Basic Dental Plan (Low)","NJN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","15",,
"2014","NJ","79422","HIOS","6","2013-10-15 07:27:56","79422","NJ","Family Enhanced Dental Plan (High)","NJN004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","16",,
"2014","NJ","91661","HIOS","11","2014-07-25 16:54:18","91661","NJ","Horizon BCBSNJ Managed Care Network","NJN001","directory.horizonblue.com","13",,
"2014","NJ","91661","HIOS","11","2014-07-25 16:54:18","91661","NJ","Horizon BCBSNJ Dental PPO/Traditional Network","NJN002","directory.horizonblue.com","14",,
"2014","NJ","91762","HIOS","9","2013-11-26 13:14:08","91762","NJ","AmeriHealth PPO","NJN001","www.amerihealth.com/ffm/directories2","13",,
"2014","NJ","91762","HIOS","9","2013-11-26 13:14:08","91762","NJ","AmeriHealth Value PPO","NJN002","www.amerihealth.com/ffm/directories2","14",,
"2014","NJ","91762","HIOS","9","2013-11-26 13:14:08","91762","NJ","AmeriHealth PPO National Access","NJN003","www.amerihealth.com/ffm/directories3","15",,
"2014","NJ","93627","HIOS","4","2013-09-02 11:39:25","93627","NJ","DentalGuard Preferred","NJN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2014","NJ","97057","HIOS","9","2014-01-21 08:29:49","97057","NJ","Alliance","NJN001","https://secure.ucci.com/tp2fad/?network=094","13",,
"2014","NJ","99708","HIOS","5","2013-09-05 07:36:38","99708","NJ","Delta Dental PPO","NJN001","http://www.deltadentalcoversme.com/dentistsearch?entry=exchange1","13",,
"2014","NJ","99708","HIOS","5","2013-09-05 07:36:38","99708","NJ","Delta Dental Premier","NJN002","http://www.deltadentalcoversme.com/dentistsearch?entry=exchange2","14",,
"2014","OH","34968","HIOS","2","2013-10-16 16:52:58","34968","OH","EHB Basic Dental Plan (Low)","OHN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2","13",,
"2014","OH","34968","HIOS","2","2013-10-16 16:52:58","34968","OH","EHB Enhanced Dental Plan (High)","OHN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2","14",,
"2014","OH","34968","HIOS","2","2013-10-16 16:52:58","34968","OH","Family Basic Dental Plan (Low)","OHN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2","15",,
"2014","OH","34968","HIOS","2","2013-10-16 16:52:58","34968","OH","Family Enhanced Dental Plan (High)","OHN004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2","16",,
"2014","OK","40254","HIOS","7","2014-01-21 08:29:49","40254","OK","DenteMax","OKN001","http://www2.dentemax.com/","13",,
"2014","OK","45689","HIOS","5","2014-01-17 09:36:20","45689","OK","Dentegra Dental PPO","OKN001","http://www.dentegra.com/find-a-dentist","13",,
"2014","OK","53524","HIOS","6","2013-11-26 13:14:08","53524","OK","Coventry Health and Life Insurance Company","OKN001","http://ok.coventryproviders.com","13",,
"2014","OK","66946","HIOS","7","2013-09-17 16:07:07","66946","OK","QHP PPO_OAMC_Oklahoma","OKN001","http://www.aetna.com/individuals-families-health-insurance/buy-insurance/exchange/ok.html","13",,
"2014","OK","76668","HIOS","6","2013-11-26 13:14:08","76668","OK","Carelink Tulsa Region","OKN001","http://ok.coventryproviders.com","13",,
